sku_id,store_id,category,brand,price,cost,on_hand,lead_time_days,days_since_first_sale,avg_daily_sales_30d,avg_daily_sales_90d,total_sales_365d,sales_last_7d,promo_flag_14d,promo_depth,price_elasticity_est,seasonality_index,store_footfall,store_income_bracket,region,days_out_of_stock_365d,returns_rate,shelf_life_days,is_new_launch,competitor_price_index,holiday_flag,label_deadstock_90d,snapshot_date
SKU_18514,STORE_025,Accessories,Blue Harbour,3142.83,2181.77,54,12,1402,0.46,1.04,2854,86,0,0.37,-0.84,0.86,5685,med,South,58,0.11,275,0,1.08,0,0,2025-03-19 07:34:22.700010
SKU_18515,STORE_023,Accessories,Per Una,1086.87,147.41,54,7,722,1.43,0.27,955,37,1,0.24,-1.94,0.84,7083,med,East,68,0.01,152,0,1.19,0,0,2025-04-23 07:34:22.700010
SKU_18516,STORE_044,Footwear,Autograph,488.28,2843.42,56,28,1146,2.87,2.1,4628,18,1,0.2,-2.5,0.68,6430,high,North,55,0.09,347,0,0.95,0,0,2024-10-28 07:34:22.700010
SKU_18517,STORE_001,Apparel,Autograph,293.09,653.49,42,9,1165,2.79,0.04,4851,43,1,0.31,-0.99,0.52,7474,low,East,88,0.11,223,0,1.03,0,1,2025-01-20 07:34:22.700010
SKU_18518,STORE_033,Footwear,M&S Core,1484.12,3587.71,56,14,333,3.56,3.16,1243,128,0,0.46,-1.67,1.37,9289,low,North,5,0.23,234,0,0.99,0,0,2025-09-06 07:34:22.700010
SKU_18519,STORE_015,Footwear,M&S Core,342.84,3416.04,50,25,677,0.87,5.36,4116,35,0,0.24,-1.47,0.71,9123,low,Central,6,0.02,356,0,0.91,1,0,2025-07-14 07:34:22.700010
SKU_18520,STORE_017,Beauty,M&S Core,1395.2,983.73,50,20,1934,0.49,1.13,3423,113,0,0.15,-1.84,0.59,6030,high,South,7,0.19,225,0,1.1,1,0,2025-05-29 07:34:22.700010
SKU_18521,STORE_034,Accessories,Per Una,1588.15,1016.72,51,4,1228,3.23,4.02,4663,189,0,0.33,-1.41,0.5,2074,high,South,78,0.1,271,0,0.99,0,0,2025-05-02 07:34:22.700010
SKU_18522,STORE_017,Footwear,Goodmove,1854.68,243.24,50,4,1966,1.47,0.05,3721,87,0,0.49,-2.06,0.66,6039,med,Central,82,0.08,234,0,0.88,0,0,2025-08-11 07:34:22.700010
SKU_18523,STORE_041,Footwear,Per Una,3623.71,3935.99,48,6,1735,0.13,1.35,1147,71,0,0.32,-1.04,1.28,5965,low,North,37,0.24,30,0,0.97,0,0,2025-08-08 07:34:22.700010
SKU_18524,STORE_044,Accessories,M&S Core,2317.3,315.64,39,22,403,0.01,2.57,3187,60,0,0.17,-2.08,0.67,9266,med,East,86,0.12,241,0,1.19,0,0,2025-07-20 07:34:22.700010
SKU_18525,STORE_004,Accessories,M&S Core,4928.44,1970.56,56,22,1355,5.36,0.04,4200,24,0,0.45,-1.94,1.08,9220,low,East,6,0.14,329,0,1.16,0,0,2025-08-26 07:34:22.700010
SKU_18526,STORE_013,Apparel,Per Una,4746.31,3412.0,57,25,1349,3.52,0.48,2246,166,0,0.49,-1.51,1.19,7948,low,East,20,0.19,312,0,1.12,0,0,2025-01-22 07:34:22.700010
SKU_18527,STORE_004,Accessories,Autograph,4910.38,724.86,49,7,1564,1.85,5.89,4545,104,0,0.41,-2.08,1.4,1667,high,East,45,0.03,0,0,0.94,0,0,2025-02-09 07:34:22.700010
SKU_18528,STORE_007,Beauty,Autograph,2177.7,3107.17,47,24,797,6.31,1.9,4252,58,0,0.47,-0.91,1.18,3774,low,East,87,0.12,71,0,1.05,0,0,2025-08-28 07:34:22.700010
SKU_18529,STORE_046,Apparel,M&S Core,411.17,758.29,45,16,1028,0.81,7.45,2283,167,0,0.07,-1.74,0.57,2735,high,East,20,0.08,335,0,1.12,1,1,2025-03-01 07:34:22.700010
SKU_18530,STORE_009,Footwear,M&S Core,4328.43,1288.01,51,29,74,2.33,0.12,4515,188,1,0.23,-1.38,0.69,932,high,South,21,0.17,109,1,1.18,1,0,2025-02-03 07:34:22.700010
SKU_18531,STORE_023,Beauty,Goodmove,2286.45,1096.91,40,2,245,2.67,2.27,2623,172,0,0.32,-1.2,0.84,6172,high,West,23,0.16,156,0,0.92,0,0,2025-03-30 07:34:22.700010
SKU_18532,STORE_033,Beauty,Autograph,3276.58,283.55,53,16,30,4.87,0.89,3875,121,0,0.22,-2.4,0.75,3698,high,South,69,0.15,190,0,1.12,0,1,2025-09-10 07:34:22.700010
SKU_18533,STORE_033,Apparel,Goodmove,4247.45,579.42,45,24,1440,0.34,3.23,1258,69,0,0.2,-0.85,1.17,6693,med,South,43,0.02,213,0,0.88,0,0,2025-02-25 07:34:22.700010
SKU_18534,STORE_020,Footwear,M&S Core,3114.07,2733.86,44,28,1304,1.28,1.23,1629,15,0,0.26,-1.67,1.29,7496,high,North,17,0.01,344,0,0.93,0,0,2024-09-15 07:34:22.700010
SKU_18535,STORE_004,Apparel,M&S Core,3736.13,435.71,48,7,392,4.11,7.81,3146,37,0,0.4,-0.84,0.9,7024,med,East,59,0.04,270,0,1.1,0,0,2025-05-25 07:34:22.700010
SKU_18536,STORE_001,Home,Goodmove,1392.99,3904.82,48,17,1903,3.05,3.44,90,114,1,0.3,-1.51,0.52,9608,med,Central,41,0.15,339,1,1.07,0,0,2025-04-11 07:34:22.700010
SKU_18537,STORE_042,Home,Goodmove,1135.26,1117.49,41,24,1994,1.7,0.25,3589,60,0,0.43,-1.62,1.34,5714,med,South,3,0.0,192,0,0.83,1,1,2025-01-09 07:34:22.700010
SKU_18538,STORE_034,Apparel,M&S Core,2864.29,527.55,51,28,537,0.16,0.17,3856,58,0,0.04,-1.3,0.84,2801,med,West,67,0.19,356,0,0.89,0,0,2024-10-24 07:34:22.700010
SKU_18539,STORE_027,Footwear,Blue Harbour,3261.14,1552.25,64,19,344,0.1,1.81,4208,150,1,0.4,-1.39,1.46,8123,high,East,7,0.13,223,0,0.99,0,1,2025-04-30 07:34:22.700010
SKU_18540,STORE_021,Footwear,M&S Core,4383.55,1176.69,52,6,413,1.86,0.73,1132,178,1,0.31,-1.99,0.79,681,low,North,30,0.04,258,1,1.03,0,0,2025-06-05 07:34:22.700010
SKU_18541,STORE_024,Accessories,Autograph,4141.71,405.96,43,2,1051,0.8,1.23,2153,40,1,0.03,-1.63,0.75,2077,med,West,20,0.12,362,1,1.01,0,0,2025-07-29 07:34:22.700010
SKU_18542,STORE_015,Beauty,M&S Core,4946.45,2660.77,51,21,1542,0.7,0.89,1037,23,0,0.06,-1.01,1.37,4801,low,West,11,0.14,269,0,0.96,0,0,2025-05-30 07:34:22.700010
SKU_18543,STORE_035,Apparel,Per Una,4837.5,3132.99,56,18,1549,0.44,4.44,2506,120,0,0.47,-1.9,1.15,4606,high,West,40,0.12,228,0,0.94,0,0,2024-09-21 07:34:22.700010
SKU_18544,STORE_025,Beauty,M&S Core,3191.85,108.27,44,27,1610,4.11,0.21,805,162,0,0.41,-1.12,1.27,2233,high,Central,6,0.27,254,1,0.98,1,0,2025-03-28 07:34:22.700010
SKU_18545,STORE_009,Beauty,Blue Harbour,2615.66,2330.34,60,17,1406,2.21,0.31,4504,81,1,0.32,-1.45,0.56,4832,low,West,1,0.05,233,0,1.16,0,0,2024-12-23 07:34:22.700010
SKU_18546,STORE_017,Home,Autograph,3850.08,2617.74,44,9,290,3.24,0.6,4540,173,0,0.04,-1.32,0.83,1837,med,North,51,0.28,61,0,0.98,0,0,2025-05-19 07:34:22.700010
SKU_18547,STORE_021,Home,M&S Core,1453.59,3935.08,50,26,652,2.61,1.61,2924,151,0,0.33,-2.29,0.89,2370,low,West,0,0.25,71,0,0.96,1,1,2024-11-30 07:34:22.700010
SKU_18548,STORE_013,Apparel,Goodmove,1890.41,2675.11,44,8,1772,0.67,0.02,3105,17,0,0.02,-2.0,1.12,6018,low,South,6,0.21,330,1,0.88,0,0,2025-03-29 07:34:22.700010
SKU_18549,STORE_003,Apparel,Autograph,3881.2,1265.34,47,7,1886,5.04,0.32,1048,167,0,0.37,-1.5,1.04,7904,low,North,18,0.23,109,0,0.89,1,1,2025-04-03 07:34:22.700010
SKU_18550,STORE_004,Footwear,Autograph,4758.86,2711.15,60,3,1653,6.73,2.29,964,49,0,0.38,-0.99,0.63,771,low,Central,77,0.16,267,0,1.12,0,0,2025-03-29 07:34:22.700010
SKU_18551,STORE_004,Apparel,Blue Harbour,4496.71,1179.77,60,24,475,2.13,1.37,1144,199,0,0.16,-1.48,0.86,5281,med,Central,12,0.13,184,0,1.09,0,0,2025-07-01 07:34:22.700010
SKU_18552,STORE_043,Footwear,Goodmove,548.71,644.37,55,7,1930,3.37,5.69,1962,31,0,0.18,-1.82,0.51,8157,med,West,70,0.02,119,0,0.98,1,1,2025-04-08 07:34:22.700010
SKU_18553,STORE_028,Footwear,Per Una,1312.2,2991.61,35,4,1421,1.42,3.54,1882,155,0,0.24,-1.43,1.18,2258,high,North,89,0.29,197,0,0.98,0,0,2025-01-31 07:34:22.700010
SKU_18554,STORE_007,Apparel,M&S Core,1510.83,1987.12,53,14,38,1.62,2.11,3111,30,0,0.36,-1.37,0.57,1320,med,South,36,0.04,303,0,0.91,0,0,2025-02-09 07:34:22.700010
SKU_18555,STORE_026,Footwear,Per Una,2038.31,3812.29,40,27,1368,1.68,1.46,1940,19,0,0.49,-1.9,0.62,3144,high,West,46,0.15,311,0,1.16,0,1,2025-05-14 07:34:22.700010
SKU_18556,STORE_011,Beauty,Goodmove,538.48,342.63,40,23,1751,0.51,2.68,3531,101,1,0.27,-1.41,0.65,908,high,North,56,0.22,73,0,1.05,1,0,2025-04-30 07:34:22.700010
SKU_18557,STORE_024,Footwear,Autograph,1307.24,1969.81,36,29,646,3.03,2.99,3515,46,0,0.4,-1.38,1.43,8279,med,East,3,0.1,186,0,0.82,0,0,2024-09-25 07:34:22.700010
SKU_18558,STORE_043,Beauty,Blue Harbour,3636.49,1078.72,58,14,1108,3.26,6.35,463,21,0,0.04,-1.24,1.43,4524,med,Central,39,0.21,316,0,1.05,0,0,2024-12-26 07:34:22.700010
SKU_18559,STORE_010,Beauty,Blue Harbour,1372.37,2069.37,42,6,1332,1.32,3.04,853,138,1,0.4,-0.84,1.16,7630,med,West,69,0.23,72,0,1.18,0,0,2025-06-17 07:34:22.700010
SKU_18560,STORE_037,Beauty,Autograph,4723.2,265.93,47,5,1504,0.86,2.34,2570,180,0,0.4,-1.23,0.94,3381,high,East,41,0.1,96,0,0.88,0,1,2025-06-04 07:34:22.700010
SKU_18561,STORE_013,Accessories,Blue Harbour,2229.56,257.78,50,18,1232,2.3,5.13,824,104,0,0.19,-1.88,0.83,1453,med,North,78,0.05,40,0,1.07,0,1,2024-11-05 07:34:22.700010
SKU_18562,STORE_044,Accessories,Per Una,677.49,2190.98,64,23,1207,1.59,0.01,2324,146,0,0.28,-1.38,0.89,6925,med,East,34,0.13,334,1,0.83,1,1,2025-01-29 07:34:22.700010
SKU_18563,STORE_042,Footwear,Autograph,4243.83,1477.48,51,19,116,0.04,8.04,2926,133,0,0.26,-1.37,0.6,8968,low,West,37,0.21,349,1,1.03,0,0,2025-06-28 07:34:22.700010
SKU_18564,STORE_039,Apparel,M&S Core,4593.4,189.53,45,29,219,4.97,1.37,1547,179,1,0.34,-1.24,1.34,2040,high,East,61,0.16,41,0,0.95,0,0,2025-04-01 07:34:22.700010
SKU_18565,STORE_019,Footwear,M&S Core,4653.94,2473.91,47,10,124,2.72,2.72,700,177,0,0.2,-2.19,1.16,1204,low,South,21,0.0,181,0,0.85,0,1,2025-08-05 07:34:22.700010
SKU_18566,STORE_019,Accessories,Goodmove,2569.86,1831.35,45,29,848,1.35,1.25,1479,141,1,0.17,-1.69,0.52,2913,low,South,13,0.01,134,0,0.93,0,1,2025-02-14 07:34:22.700010
SKU_18567,STORE_012,Home,Autograph,4617.45,3910.24,61,17,786,4.35,5.58,1736,167,1,0.4,-1.37,0.79,5965,high,Central,20,0.29,101,0,1.1,1,0,2025-01-07 07:34:22.700010
SKU_18568,STORE_022,Home,Per Una,3603.11,3346.68,40,6,930,6.99,3.12,3498,30,0,0.48,-1.23,1.5,4235,low,South,14,0.27,266,0,1.07,1,1,2024-11-14 07:34:22.700010
SKU_18569,STORE_047,Footwear,Autograph,1137.96,2947.65,53,10,799,0.4,0.25,3310,194,1,0.37,-1.44,1.14,9680,med,Central,58,0.27,289,1,1.02,0,0,2024-10-04 07:34:22.700010
SKU_18570,STORE_037,Accessories,Autograph,2758.32,1969.05,53,26,1540,3.24,0.35,677,178,1,0.42,-0.4,1.23,1427,med,East,56,0.14,185,0,1.12,0,0,2025-08-30 07:34:22.700010
SKU_18571,STORE_030,Beauty,Per Una,2276.65,1991.06,47,20,156,3.28,5.91,3635,16,0,0.44,-2.76,0.53,1197,high,North,55,0.06,143,0,0.95,1,0,2025-08-30 07:34:22.700010
SKU_18572,STORE_046,Accessories,Blue Harbour,2364.06,3766.21,49,12,1018,0.76,1.47,2360,159,0,0.16,-1.98,0.67,5695,low,South,44,0.3,280,0,0.95,0,0,2025-08-26 07:34:22.700010
SKU_18573,STORE_012,Footwear,Per Una,2182.98,2953.3,52,27,435,0.1,0.31,4729,52,0,0.49,-1.43,1.38,3649,med,West,40,0.13,211,0,0.98,0,1,2025-01-24 07:34:22.700010
SKU_18574,STORE_029,Accessories,Autograph,1040.32,451.82,57,20,1919,0.07,2.8,2115,84,0,0.26,-2.51,1.07,2373,med,Central,59,0.07,175,0,1.06,0,1,2024-10-06 07:34:22.700010
SKU_18575,STORE_021,Home,Autograph,2071.16,1799.75,52,13,531,1.93,1.3,3375,105,1,0.35,-1.34,1.17,2217,med,East,65,0.05,229,0,0.9,0,0,2025-08-31 07:34:22.700010
SKU_18576,STORE_011,Beauty,Autograph,2656.61,1730.67,48,14,1689,3.56,0.45,480,34,0,0.08,-2.13,1.05,882,low,South,76,0.13,45,0,1.08,1,1,2025-08-01 07:34:22.700010
SKU_18577,STORE_037,Footwear,Autograph,1570.24,538.39,41,5,1322,0.18,0.79,3311,26,0,0.3,-0.9,0.76,4289,med,Central,50,0.01,254,0,0.86,0,0,2025-08-14 07:34:22.700010
SKU_18578,STORE_048,Footwear,Goodmove,1047.88,3397.71,52,2,1406,0.76,0.27,114,12,1,0.2,-1.59,0.69,7090,high,West,60,0.07,237,0,1.12,0,0,2024-09-17 07:34:22.700010
SKU_18579,STORE_018,Apparel,Blue Harbour,1150.53,1197.98,45,8,1935,7.91,2.19,3392,183,0,0.47,-1.68,1.01,4379,high,West,25,0.29,242,0,0.95,0,1,2024-10-08 07:34:22.700010
SKU_18580,STORE_044,Beauty,Autograph,1125.26,1557.5,49,3,1874,0.94,2.71,1840,159,1,0.1,-0.69,1.3,3221,high,East,33,0.22,306,1,0.88,0,0,2024-09-18 07:34:22.700010
SKU_18581,STORE_027,Footwear,Goodmove,2343.4,3920.88,52,5,1901,2.79,0.03,1675,167,1,0.24,-1.25,0.89,7609,low,West,75,0.02,217,1,1.16,0,0,2025-01-11 07:34:22.700010
SKU_18582,STORE_037,Accessories,Autograph,1202.58,2760.03,45,20,489,0.64,2.2,2555,161,1,0.42,-0.85,1.24,8598,high,North,12,0.25,139,0,0.86,1,1,2025-02-26 07:34:22.700010
SKU_18583,STORE_048,Accessories,Blue Harbour,3642.17,3242.85,46,6,921,0.56,0.76,1962,158,1,0.41,-1.85,0.79,6881,high,West,23,0.12,251,0,1.02,0,0,2024-09-18 07:34:22.700010
SKU_18584,STORE_012,Accessories,Blue Harbour,1810.01,510.53,53,12,1260,1.69,5.69,4721,182,0,0.23,-2.14,0.84,5332,low,East,2,0.26,105,0,1.01,0,1,2025-05-26 07:34:22.700010
SKU_18585,STORE_023,Accessories,Per Una,4708.04,2206.04,45,16,108,1.09,0.5,1513,147,1,0.25,-1.41,1.17,3147,med,Central,44,0.02,271,0,0.92,0,0,2025-04-27 07:34:22.700010
SKU_18586,STORE_034,Footwear,Goodmove,500.1,2890.68,46,14,20,2.3,0.98,2610,157,0,0.3,-0.91,0.74,3077,med,North,49,0.27,232,0,1.17,1,0,2024-11-07 07:34:22.700010
SKU_18587,STORE_038,Home,Blue Harbour,1686.77,3271.68,60,20,1027,1.0,6.88,3463,111,0,0.39,-1.01,1.14,3706,low,East,59,0.08,185,0,0.95,0,1,2025-02-26 07:34:22.700010
SKU_18588,STORE_023,Beauty,M&S Core,3743.08,3550.79,58,28,1449,1.05,1.94,1089,6,1,0.08,-1.61,0.91,8214,low,West,70,0.11,317,1,1.09,0,1,2025-08-01 07:34:22.700010
SKU_18589,STORE_025,Accessories,Autograph,3485.96,450.51,52,3,293,2.61,0.25,2097,176,0,0.04,-2.0,1.01,9638,med,Central,84,0.24,166,1,1.19,1,0,2025-07-25 07:34:22.700010
SKU_18590,STORE_004,Footwear,Blue Harbour,2218.03,2983.18,59,29,1538,0.15,0.68,2900,85,0,0.25,-1.39,0.94,2545,high,South,7,0.09,178,0,0.87,0,1,2025-08-25 07:34:22.700010
SKU_18591,STORE_030,Footwear,Goodmove,4375.95,482.79,45,28,758,1.32,1.67,972,108,1,0.48,-1.38,0.86,5292,med,South,48,0.16,265,0,0.93,0,1,2024-11-16 07:34:22.700010
SKU_18592,STORE_030,Accessories,Goodmove,541.59,1676.18,33,20,999,3.68,1.92,99,1,0,0.22,-1.73,0.54,7586,med,West,82,0.07,231,0,1.15,0,0,2025-08-19 07:34:22.700010
SKU_18593,STORE_013,Apparel,Goodmove,2642.67,1840.19,46,9,1220,0.04,0.08,3709,121,0,0.13,-0.91,0.62,7517,high,Central,2,0.21,148,0,1.14,0,0,2025-09-09 07:34:22.700010
SKU_18594,STORE_042,Footwear,Per Una,1160.99,1217.95,50,7,1759,1.37,2.33,1679,176,0,0.5,-2.4,0.78,1429,med,West,8,0.28,224,0,0.88,0,0,2025-02-05 07:34:22.700010
SKU_18595,STORE_049,Beauty,Autograph,1993.93,3466.92,46,23,321,0.22,0.71,2722,141,1,0.18,-1.46,1.4,1702,low,North,86,0.14,266,0,0.89,0,0,2025-05-11 07:34:22.700010
SKU_18596,STORE_014,Beauty,M&S Core,3554.5,2386.8,48,12,1161,4.16,0.85,111,192,1,0.08,-1.18,0.82,4200,low,West,9,0.19,356,0,1.13,0,0,2025-07-19 07:34:22.700010
SKU_18597,STORE_047,Apparel,Goodmove,674.07,648.05,52,17,1057,0.27,1.8,980,15,0,0.09,-1.26,1.12,9240,med,South,16,0.03,238,0,1.15,0,0,2025-08-26 07:34:22.700010
SKU_18598,STORE_008,Footwear,Autograph,409.1,1553.6,58,18,1025,0.9,1.65,1240,142,0,0.33,-2.1,0.93,9483,high,West,18,0.19,246,0,1.1,0,0,2024-09-20 07:34:22.700010
SKU_18599,STORE_024,Apparel,Goodmove,2218.99,407.4,43,17,1731,2.47,0.39,1528,183,0,0.2,-1.69,1.35,3281,med,East,22,0.2,321,0,1.01,1,0,2024-12-05 07:34:22.700010
SKU_18600,STORE_018,Footwear,Goodmove,1501.82,2028.87,48,2,1803,0.24,1.45,3129,82,1,0.36,-0.86,0.67,5941,med,North,47,0.11,170,0,1.1,1,0,2024-09-28 07:34:22.700010
SKU_18601,STORE_035,Footwear,M&S Core,3657.5,1483.87,43,28,1383,3.39,2.24,1142,179,1,0.32,-1.77,1.44,2363,high,East,12,0.16,342,0,0.9,0,1,2024-11-18 07:34:22.700010
SKU_18602,STORE_025,Apparel,Autograph,513.64,1355.14,49,16,51,0.39,2.16,2591,138,0,0.27,-1.02,0.74,6681,high,East,71,0.1,172,0,0.96,1,0,2025-07-18 07:34:22.700010
SKU_18603,STORE_017,Home,Goodmove,4838.23,3388.47,51,23,445,0.31,0.16,1963,139,0,0.45,-1.85,0.65,3072,high,South,3,0.07,364,0,0.89,0,1,2025-06-05 07:34:22.700010
SKU_18604,STORE_032,Accessories,Per Una,3178.61,3413.76,38,8,490,1.68,2.43,4815,68,0,0.17,-0.89,0.62,1115,low,East,33,0.14,110,0,1.03,0,0,2025-02-04 07:34:22.700010
SKU_18605,STORE_024,Accessories,Goodmove,2605.08,2749.59,57,10,699,3.36,0.9,4411,169,1,0.33,-1.25,1.12,7175,low,Central,33,0.09,288,0,0.96,0,1,2025-07-10 07:34:22.700010
SKU_18606,STORE_007,Accessories,Autograph,2179.24,3685.27,49,5,312,0.32,0.89,323,193,0,0.12,-2.26,1.0,6249,high,West,26,0.13,76,0,1.05,0,0,2025-07-07 07:34:22.700010
SKU_18607,STORE_013,Apparel,Blue Harbour,3794.23,2653.34,42,19,623,0.33,5.4,4483,10,1,0.33,-1.01,1.05,9658,low,South,89,0.01,363,0,0.92,0,0,2025-08-28 07:34:22.700010
SKU_18608,STORE_027,Footwear,Goodmove,1909.35,2514.12,49,9,1633,0.44,4.25,2135,131,0,0.07,-1.63,1.2,2774,high,Central,33,0.28,147,0,1.01,0,0,2025-06-18 07:34:22.700010
SKU_18609,STORE_048,Footwear,Per Una,3928.35,465.35,63,13,61,6.34,0.77,3240,3,1,0.19,-2.05,0.61,9548,med,Central,82,0.05,164,0,1.09,0,1,2025-08-22 07:34:22.700010
SKU_18610,STORE_005,Beauty,Per Una,3610.32,140.72,51,28,1135,3.02,0.73,4301,120,0,0.23,-0.92,0.69,4954,low,Central,54,0.22,302,0,1.07,0,0,2025-02-22 07:34:22.700010
SKU_18611,STORE_036,Footwear,Goodmove,2845.48,918.5,50,7,1984,0.27,0.26,2903,71,1,0.34,-0.62,1.17,4715,low,South,45,0.05,298,0,1.2,0,0,2025-01-19 07:34:22.700010
SKU_18612,STORE_026,Home,Autograph,4464.63,3168.43,43,29,1521,0.24,0.22,3058,159,0,0.18,-1.33,0.59,8417,med,East,22,0.24,69,0,1.03,0,0,2025-07-30 07:34:22.700010
SKU_18613,STORE_042,Accessories,Goodmove,1859.73,3723.87,49,5,91,1.42,0.21,2270,24,0,0.28,-1.96,1.05,2920,low,South,54,0.07,212,1,0.95,0,1,2024-09-16 07:34:22.700010
SKU_18614,STORE_045,Home,Per Una,476.68,995.56,55,20,346,1.53,0.34,2911,31,0,0.24,-1.63,0.59,6572,low,East,47,0.13,250,0,0.8,0,0,2025-07-08 07:34:22.700010
SKU_18615,STORE_031,Accessories,Goodmove,2004.77,757.55,60,13,760,2.81,0.13,3533,189,0,0.0,-1.75,0.93,4448,high,West,34,0.27,347,0,1.04,1,0,2025-06-18 07:34:22.700010
SKU_18616,STORE_010,Apparel,Per Una,4400.61,3358.76,44,4,742,1.43,0.9,3526,124,0,0.11,-1.2,1.3,7535,high,North,81,0.05,328,0,1.13,0,0,2025-08-24 07:34:22.700010
SKU_18617,STORE_046,Home,Blue Harbour,570.12,1580.24,46,13,1850,0.67,2.16,224,121,0,0.37,-1.1,1.04,7222,med,East,80,0.29,252,0,1.2,0,0,2025-05-21 07:34:22.700010
SKU_18618,STORE_026,Footwear,Goodmove,3862.13,3913.76,40,27,1048,0.31,2.12,4890,24,1,0.25,-1.31,0.68,7031,high,North,60,0.28,316,0,1.07,0,0,2025-06-12 07:34:22.700010
SKU_18619,STORE_022,Accessories,M&S Core,4160.24,3847.2,56,23,1088,0.78,0.71,117,63,0,0.4,-1.58,0.9,4903,low,South,88,0.14,181,0,1.06,0,1,2024-10-13 07:34:22.700010
SKU_18620,STORE_012,Beauty,Goodmove,2253.17,1403.93,50,15,83,1.21,0.51,698,143,1,0.12,-1.82,1.23,3984,high,North,32,0.13,334,0,1.08,0,1,2025-03-14 07:34:22.700010
SKU_18621,STORE_032,Home,Per Una,1132.69,2283.38,53,10,344,0.92,0.27,2073,164,0,0.05,-0.56,1.3,5105,high,North,15,0.17,61,0,1.01,0,0,2024-09-18 07:34:22.700010
SKU_18622,STORE_027,Apparel,Autograph,1905.47,2750.94,51,13,495,1.76,1.29,4749,184,1,0.27,-0.55,1.15,2008,med,West,67,0.13,291,1,0.87,0,1,2024-11-03 07:34:22.700010
SKU_18623,STORE_033,Beauty,Per Una,2111.66,2595.91,61,18,1690,0.24,1.08,754,155,0,0.33,-1.79,1.2,5082,med,Central,30,0.06,279,1,0.81,0,0,2024-12-15 07:34:22.700010
SKU_18624,STORE_020,Apparel,Blue Harbour,4673.84,3904.24,52,17,927,4.14,2.92,941,174,0,0.34,-0.97,1.2,7390,med,West,3,0.06,200,0,1.04,0,0,2024-10-04 07:34:22.700010
SKU_18625,STORE_039,Accessories,Autograph,1565.19,1500.48,55,19,1693,7.58,6.01,64,178,0,0.4,-1.49,1.15,9884,high,South,2,0.1,317,0,1.04,1,0,2025-04-11 07:34:22.700010
SKU_18626,STORE_041,Home,M&S Core,4867.54,2931.04,38,29,88,5.98,2.25,3267,8,1,0.43,-1.91,0.61,8498,low,East,67,0.2,100,0,0.82,0,0,2025-05-12 07:34:22.700010
SKU_18627,STORE_040,Apparel,M&S Core,721.34,2365.85,38,10,1157,2.89,0.58,2917,77,0,0.18,-1.85,1.1,6373,med,South,45,0.21,286,0,0.98,0,0,2024-10-01 07:34:22.700010
SKU_18628,STORE_013,Beauty,Blue Harbour,4874.34,2130.34,51,15,1020,3.5,0.17,307,10,0,0.26,-1.63,1.17,5457,high,East,41,0.12,78,0,1.12,0,0,2024-12-31 07:34:22.700010
SKU_18629,STORE_014,Beauty,Blue Harbour,1270.93,678.61,52,23,963,2.37,0.97,3758,52,1,0.39,-1.71,0.86,7146,low,South,35,0.05,242,0,1.15,0,1,2025-08-24 07:34:22.700010
SKU_18630,STORE_044,Footwear,Blue Harbour,1004.25,3039.1,53,13,1027,0.88,1.56,3288,44,0,0.34,-1.84,1.38,6236,high,West,5,0.29,202,0,1.04,0,0,2025-06-28 07:34:22.700010
SKU_18631,STORE_040,Apparel,Blue Harbour,775.48,1650.51,40,5,960,5.73,5.32,2374,157,0,0.33,-0.86,0.65,3555,med,Central,49,0.18,135,0,1.01,0,0,2025-05-16 07:34:22.700010
SKU_18632,STORE_022,Home,Goodmove,1717.04,604.16,53,3,1180,1.28,1.72,264,101,0,0.2,-0.85,0.69,9965,high,East,88,0.12,185,0,1.05,0,0,2024-09-12 07:34:22.700010
SKU_18633,STORE_018,Home,Per Una,3158.5,144.51,52,24,861,1.53,1.57,182,38,1,0.05,-0.85,1.21,1668,med,East,46,0.11,110,0,1.03,0,1,2025-08-07 07:34:22.700010
SKU_18634,STORE_048,Footwear,Goodmove,3397.38,679.3,46,2,405,0.2,1.17,117,99,0,0.48,-2.16,0.81,4137,high,West,80,0.11,36,0,1.02,0,0,2025-08-07 07:34:22.700010
SKU_18635,STORE_029,Beauty,Autograph,1974.78,2792.53,51,2,601,0.63,0.45,759,85,0,0.46,-1.89,0.89,9004,med,West,48,0.24,353,1,0.85,0,0,2025-05-02 07:34:22.700010
SKU_18636,STORE_043,Apparel,M&S Core,1306.64,3020.15,40,18,811,4.57,0.08,2297,59,0,0.14,-0.97,0.72,8121,low,West,43,0.08,347,0,0.81,0,0,2024-12-03 07:34:22.700010
SKU_18637,STORE_016,Beauty,M&S Core,4975.14,278.9,44,20,576,0.54,0.12,3302,82,0,0.29,-1.82,1.49,5808,low,South,20,0.23,271,0,1.02,0,1,2025-08-09 07:34:22.700010
SKU_18638,STORE_046,Apparel,Autograph,1497.82,703.59,64,5,1717,4.61,1.24,4801,50,1,0.47,-2.02,1.34,3760,high,South,36,0.11,102,0,1.09,1,0,2024-10-03 07:34:22.700010
SKU_18639,STORE_035,Apparel,M&S Core,2014.79,3996.93,52,24,690,0.62,1.03,3262,98,1,0.11,-1.37,1.15,8879,low,South,68,0.04,160,0,0.91,0,0,2024-10-16 07:34:22.700010
SKU_18640,STORE_034,Apparel,Blue Harbour,2507.7,1714.06,50,13,477,0.99,2.43,2292,73,0,0.5,-1.3,0.86,706,high,Central,51,0.25,104,1,1.12,0,0,2025-04-06 07:34:22.700010
